Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
468.1456,468.1656,468.1952,468.1656,11.1572847366333,49.6,"[468.1456, 468.1456, 468.14566666666667, 468.1471666666667, 468.14916666666664, 468.1494, 468.14973333333336, 468.14976666666666, 468.15, 468.1505666666667, 468.151, 468.153, 468.1530333333333, 468.1539, 468.15403333333336, 468.1560666666667, 468.1566666666667, 468.1572, 468.1577, 468.15776666666665, 468.158, 468.1598666666667, 468.15993333333336, 468.16023333333334, 468.1605333333333, 468.16183333333333, 468.16206666666665, 468.16386666666665, 468.1639, 468.1641333333333, 468.16433333333333, 468.16513333333336, 468.16603333333336, 468.16613333333333, 468.1668666666667, 468.1673, 468.16746666666666, 468.1687, 468.1689666666667, 468.1691333333333, 468.1698, 468.1703, 468.17066666666665, 468.1707666666667, 468.1736666666667, 468.1743333333333, 468.1744, 468.1748666666667, 468.17516666666666, 468.1763666666667, 468.1768333333333, 468.18053333333336, 468.18076666666667, 468.1811, 468.1814, 468.1820333333333, 468.1822666666667, 468.18536666666665, 468.18653333333333, 468.1868, 468.187, 468.1874, 468.18893333333335, 468.1897, 468.19076666666666]","[200, 16, 60, 85, 16, 196, 191, 67, 85, 222, 60, 222, 7, 67, 85, 63, 72, 85, 16, 67, 60, 103, 222, 85, 196, 63, 200, 16, 85, 67, 222, 237, 199, 98, 222, 60, 191, 85, 67, 16, 215, 199, 60, 85, 222, 138, 67, 60, 199, 85, 196, 237, 85, 67, 16, 63, 60, 222, 138, 85, 67, 191, 16, 191, 63]","200,16,60,85,196,191,67,222,7,63,72,103,237,199,98,215,138","7,16,60,63,67,72,85,98,103,138,191,196,199,200,215,222,237"
468.5536,468.562,468.5972,468.562,3.8362863063812256,43.6,"[468.5550666666667, 468.5552333333333, 468.55623333333335, 468.55713333333335, 468.5579, 468.5579666666667, 468.5588333333333, 468.5597333333333, 468.5597666666667, 468.56006666666667, 468.56193333333334, 468.56306666666666, 468.56333333333333, 468.5647333333333, 468.56483333333335, 468.5649666666667, 468.56646666666666, 468.5667666666667, 468.56733333333335, 468.571, 468.5717333333333, 468.5722333333333, 468.57273333333336, 468.5728, 468.5744, 468.5749666666667, 468.5755, 468.5763333333333, 468.577, 468.5799333333333, 468.58026666666666, 468.58093333333335, 468.5812, 468.5824, 468.58273333333335, 468.58636666666666, 468.5867, 468.5871, 468.58723333333336, 468.58726666666666, 468.5882, 468.5887333333333, 468.5891, 468.591, 468.5928, 468.5957666666667, 468.59633333333335, 468.5966, 468.5971333333333]","[60, 16, 67, 63, 85, 224, 60, 67, 170, 196, 16, 85, 63, 60, 226, 67, 16, 224, 85, 63, 224, 16, 67, 226, 85, 60, 110, 85, 67, 16, 85, 7, 226, 67, 63, 85, 63, 60, 63, 16, 67, 94, 233, 223, 67, 16, 233, 224, 60]","60,16,67,63,85,224,170,196,226,110,7,94,233,223","7,16,60,63,67,85,94,110,170,196,223,224,226,233"
469.7756,469.8204,469.8548,469.8204,5.498550891876221,79.2,"[469.7760666666667, 469.7760666666667, 469.77643333333333, 469.7769333333333, 469.77753333333334, 469.7778666666667, 469.77816666666666, 469.7819333333333, 469.78296666666665, 469.7831, 469.7835666666667, 469.78366666666665, 469.7879, 469.7884666666667, 469.7884666666667, 469.7887333333333, 469.7887666666667, 469.7888, 469.7904, 469.79043333333334, 469.7907333333333, 469.7916, 469.796, 469.79603333333336, 469.7965, 469.797, 469.7995, 469.7996, 469.7998333333333, 469.8009333333333, 469.80146666666667, 469.8019, 469.80313333333334, 469.80313333333334, 469.8045666666667, 469.8064, 469.80696666666665, 469.807, 469.8072, 469.8075, 469.8102, 469.81086666666664, 469.81303333333335, 469.8131, 469.81323333333336, 469.8142, 469.8181, 469.81966666666665, 469.8203, 469.82303333333334, 469.8239, 469.82506666666666, 469.82506666666666, 469.8251, 469.8262, 469.8283666666667, 469.8291, 469.8297333333333, 469.83003333333335, 469.83363333333335, 469.83383333333336, 469.83393333333333, 469.8348, 469.8398, 469.8398666666667, 469.8401666666667, 469.84043333333335, 469.84076666666664, 469.8409, 469.84113333333335, 469.8419666666667, 469.8459, 469.84616666666665, 469.84656666666666, 469.8471333333333, 469.8493, 469.85336666666666, 469.8542, 469.8546666666667]","[72, 235, 16, 60, 173, 196, 67, 85, 222, 63, 67, 16, 85, 63, 16, 72, 235, 86, 67, 85, 237, 16, 60, 85, 67, 16, 196, 138, 85, 67, 16, 60, 86, 7, 16, 196, 72, 235, 85, 63, 67, 138, 94, 66, 85, 60, 16, 63, 60, 85, 172, 67, 16, 63, 170, 85, 16, 67, 98, 16, 85, 195, 60, 60, 86, 63, 85, 16, 173, 67, 233, 196, 85, 16, 60, 138, 196, 16, 63]","72,235,16,60,173,196,67,85,222,63,86,237,138,7,94,66,172,170,98,195,233","7,16,60,63,66,67,72,85,86,94,98,138,170,172,173,195,196,222,233,235,237"
471.6208,471.6704,471.6772,471.6704,4.999689102172852,56.4,"[471.62103333333334, 471.622, 471.62423333333334, 471.6245, 471.62493333333333, 471.62506666666667, 471.6252333333333, 471.6256, 471.6270333333333, 471.6275, 471.62803333333335, 471.6290333333333, 471.62916666666666, 471.62943333333334, 471.6297333333333, 471.6322, 471.6322666666667, 471.6327, 471.6332, 471.63376666666665, 471.6342333333333, 471.6342666666667, 471.6357, 471.63683333333336, 471.63693333333333, 471.638, 471.6383333333333, 471.6384, 471.6394666666667, 471.6402, 471.64023333333336, 471.6403666666667, 471.6406666666667, 471.6422, 471.64276666666666, 471.6428666666667, 471.6451, 471.64543333333336, 471.6456, 471.6458, 471.6462333333333, 471.64643333333333, 471.6465, 471.6466, 471.6476666666667, 471.64823333333334, 471.6508, 471.65203333333335, 471.6524, 471.65256666666664, 471.65406666666667, 471.6560333333333, 471.65633333333335, 471.6568, 471.6569333333333, 471.6571333333333, 471.65746666666666, 471.659, 471.6627, 471.6630666666667, 471.6645, 471.6646333333333, 471.66853333333336, 471.66886666666664, 471.6695, 471.6695, 471.67023333333333, 471.67246666666665, 471.67296666666664, 471.67336666666665, 471.6734666666667, 471.6743666666667, 471.67453333333333, 471.6761333333333]","[16, 85, 16, 224, 63, 60, 67, 85, 191, 216, 85, 16, 230, 67, 60, 216, 67, 85, 16, 235, 7, 224, 191, 60, 67, 85, 191, 140, 236, 85, 94, 216, 67, 16, 60, 63, 85, 66, 216, 67, 236, 236, 191, 85, 16, 67, 63, 85, 16, 196, 67, 236, 60, 67, 172, 85, 16, 170, 196, 85, 16, 60, 85, 196, 67, 60, 63, 98, 85, 67, 138, 196, 60, 85]","16,85,224,63,60,67,191,216,230,235,7,140,236,94,66,196,172,170,98,138","7,16,60,63,66,67,85,94,98,138,140,170,172,191,196,216,224,230,235,236"
471.8152,471.8212,471.8364,471.8212,3.1865932941436768,21.2,"[471.81583333333333, 471.8158666666667, 471.8163, 471.81913333333335, 471.81913333333335, 471.8195333333333, 471.8197, 471.8197333333333, 471.8221, 471.8224666666667, 471.8233333333333, 471.8237, 471.8279, 471.82823333333334, 471.82846666666666, 471.829, 471.8293, 471.82963333333333, 471.82986666666665, 471.8309, 471.83273333333335, 471.8341, 471.8351666666667, 471.8352]","[196, 85, 60, 85, 67, 172, 111, 112, 202, 16, 60, 85, 85, 191, 202, 16, 110, 196, 85, 172, 94, 85, 67, 16]","196,85,60,67,172,111,112,202,16,191,110,94","16,60,67,85,94,110,111,112,172,191,196,202"
520.3204,520.3324,520.358,520.3324,5.5112624168396,37.6,"[520.3208333333333, 520.3220333333334, 520.3243, 520.3249, 520.3267, 520.3282, 520.3283666666666, 520.3285, 520.3294333333333, 520.3300666666667, 520.3306666666666, 520.3323, 520.3343666666667, 520.3344, 520.3351, 520.3375333333333, 520.3377666666667, 520.3389333333333, 520.3389333333333, 520.3400666666666, 520.3403666666667, 520.3418, 520.3423333333334, 520.3432, 520.3434333333333, 520.3436333333333, 520.3455666666666, 520.3462, 520.3473333333334, 520.3477666666666, 520.3481, 520.3502333333333, 520.3502333333333, 520.3520333333333, 520.3521666666667, 520.3531, 520.3539666666667, 520.3559333333334, 520.3565333333333, 520.3578]","[16, 196, 67, 60, 222, 85, 67, 196, 16, 60, 85, 222, 67, 85, 63, 85, 60, 67, 196, 222, 85, 63, 60, 85, 67, 196, 222, 216, 60, 85, 67, 16, 63, 228, 67, 60, 85, 16, 67, 85]","16,196,67,60,222,85,63,216,228","16,60,63,67,85,196,216,222,228"
526.688,526.7104,526.7164,526.7104,4.895333290100098,28.4,"[526.6881333333333, 526.6893666666666, 526.6894333333333, 526.6920333333334, 526.6925333333334, 526.6929333333334, 526.6938, 526.6940666666667, 526.6942666666666, 526.6960333333334, 526.6965, 526.6966666666667, 526.7001333333334, 526.7006666666666, 526.7008, 526.7010333333334, 526.7012, 526.7020333333334, 526.7025333333333, 526.7032, 526.704, 526.7041666666667, 526.7044666666667, 526.7057, 526.7062, 526.7062333333333, 526.7064, 526.7065333333334, 526.7065666666666, 526.7081333333333, 526.7082, 526.7097, 526.7097666666666, 526.7120666666667, 526.7126333333333, 526.7129, 526.7132333333333, 526.7134, 526.7151, 526.7151]","[67, 60, 16, 110, 67, 85, 16, 72, 86, 85, 60, 67, 196, 216, 85, 195, 63, 235, 67, 60, 110, 65, 16, 236, 86, 67, 233, 60, 196, 63, 85, 67, 16, 16, 63, 196, 60, 85, 170, 223]","67,60,16,110,85,72,86,196,216,195,63,235,65,236,233,170,223","16,60,63,65,67,72,85,86,110,170,195,196,216,223,233,235,236"
527.922,527.9336,527.9616,527.9336,4.629463195800781,39.6,"[527.9222666666667, 527.9225333333334, 527.9230666666666, 527.9239333333334, 527.9282, 527.9286333333333, 527.9287333333333, 527.9291666666667, 527.9323666666667, 527.9333333333333, 527.9340666666667, 527.9350666666667, 527.9352, 527.9378333333333, 527.9392, 527.9406, 527.9411, 527.9419, 527.9424333333334, 527.9444333333333, 527.9458, 527.9465, 527.9487666666666, 527.951, 527.9518666666667, 527.9523666666666, 527.9528, 527.9561, 527.9564, 527.9583666666666, 527.9590333333333, 527.9593, 527.9602]","[85, 16, 60, 67, 16, 196, 85, 67, 60, 85, 16, 63, 67, 212, 85, 16, 60, 67, 196, 85, 16, 60, 85, 16, 67, 85, 60, 16, 67, 63, 196, 60, 85]","85,16,60,67,196,63,212","16,60,63,67,85,196,212"
528.4932,528.5056,528.5156,528.5056,6.148403167724609,22.4,"[528.4937, 528.4955, 528.4986, 528.4990666666666, 528.5006666666667, 528.5008, 528.5010666666667, 528.5040666666666, 528.5052333333333, 528.5055, 528.5056333333333, 528.5069, 528.5101, 528.5101, 528.5104, 528.5106666666667, 528.5120333333333, 528.5125, 528.5138333333333, 528.5139333333333, 528.5146333333333]","[60, 172, 85, 67, 60, 98, 172, 85, 67, 196, 16, 60, 16, 63, 85, 196, 67, 196, 98, 85, 67]","60,172,85,67,98,196,16,63","16,60,63,67,85,98,172,196"
528.8064,528.8196,528.8416,528.8196,8.867082595825195,35.2,"[528.8099333333333, 528.8101, 528.8106333333334, 528.8108333333333, 528.8109333333333, 528.8140666666667, 528.8147, 528.815, 528.8155333333333, 528.8157666666667, 528.8158666666667, 528.8161, 528.8180666666667, 528.8202333333334, 528.8203, 528.8205, 528.8210333333334, 528.8214333333333, 528.8221, 528.8226333333333, 528.8236666666667, 528.8244333333333, 528.8256333333334, 528.8259333333333, 528.8264, 528.8272, 528.8277333333333, 528.8281, 528.8302333333334, 528.8312, 528.8317, 528.8318, 528.8335333333333, 528.8337333333334, 528.8341333333333, 528.8343666666667, 528.8352333333333, 528.8371, 528.838, 528.8393, 528.8416]","[236, 67, 85, 222, 7, 16, 60, 224, 85, 63, 7, 67, 16, 227, 85, 67, 60, 170, 16, 67, 85, 196, 16, 226, 85, 98, 67, 60, 173, 196, 85, 67, 16, 60, 85, 67, 226, 226, 196, 16, 60]","236,67,85,222,7,16,60,224,63,227,170,196,226,98,173","7,16,60,63,67,85,98,170,173,196,222,224,226,227,236"
531.3936,531.4028,531.4244,531.4028,4.068771362304688,30.8,"[531.3944, 531.3947333333333, 531.3949, 531.395, 531.396, 531.3964666666667, 531.3976666666666, 531.3987, 531.3988666666667, 531.4010666666667, 531.4023333333333, 531.4025333333333, 531.4025666666666, 531.4027, 531.403, 531.4032666666667, 531.4042333333333, 531.4044, 531.4044666666666, 531.4046, 531.4083333333333, 531.4099666666667, 531.4102, 531.4102666666666, 531.4107333333334, 531.4111, 531.4112666666666, 531.4115333333333, 531.4154666666667, 531.4155666666667, 531.4166333333334, 531.4182333333333, 531.4203666666667, 531.4222333333333, 531.4237]","[85, 60, 228, 67, 196, 60, 195, 67, 85, 65, 16, 60, 212, 85, 66, 195, 94, 67, 196, 215, 85, 226, 60, 173, 67, 16, 94, 85, 16, 222, 85, 67, 65, 212, 222]","85,60,228,67,196,195,65,16,212,66,94,215,226,173,222","16,60,65,66,67,85,94,173,195,196,212,215,222,226,228"
531.5964,531.6144,531.626,531.6144,5.12286376953125,29.6,"[531.5975666666667, 531.598, 531.5981, 531.5986333333333, 531.5987333333334, 531.5990666666667, 531.5997333333333, 531.6005, 531.6013, 531.6025666666667, 531.6035333333333, 531.6037666666666, 531.6047666666667, 531.6056666666667, 531.6057666666667, 531.606, 531.6065, 531.6068, 531.6079666666667, 531.6116666666667, 531.6119, 531.6134666666667, 531.6138, 531.6147, 531.6150333333334, 531.6155666666667, 531.6157, 531.6158, 531.6165, 531.6171333333333, 531.6184333333333, 531.6190333333333, 531.6193333333333, 531.6247333333333, 531.6254666666666, 531.6255333333334]","[212, 85, 16, 216, 60, 63, 226, 67, 85, 16, 60, 227, 85, 67, 78, 98, 60, 63, 85, 85, 226, 196, 86, 236, 67, 237, 85, 233, 16, 63, 222, 85, 190, 16, 67, 60]","212,85,16,216,60,63,226,67,227,78,98,196,86,236,237,233,222,190","16,60,63,67,78,85,86,98,190,196,212,216,222,226,227,233,236,237"
532.2992,532.3036,532.334,532.3036,3.678112983703613,34.8,"[532.3024333333333, 532.3036666666667, 532.3042666666666, 532.3052, 532.3079666666666, 532.3086333333333, 532.3088333333334, 532.3094666666667, 532.3098, 532.3104, 532.3109, 532.3111, 532.3135666666667, 532.3144, 532.3146333333333, 532.3150333333333, 532.3152333333334, 532.3161, 532.3167666666667, 532.3176333333333, 532.3189333333333, 532.3192333333334, 532.3195666666667, 532.3210666666666, 532.3217, 532.3224666666666, 532.3230333333333, 532.3234333333334, 532.3241666666667, 532.3253, 532.3282, 532.3290333333333, 532.3316, 532.3319666666666, 532.3321333333333, 532.3323666666666, 532.3328666666666]","[67, 16, 60, 85, 67, 212, 85, 196, 16, 189, 233, 63, 16, 67, 85, 196, 227, 16, 190, 233, 85, 103, 196, 212, 67, 60, 85, 16, 67, 103, 85, 16, 60, 85, 233, 67, 94]","67,16,60,85,212,196,189,233,63,227,190,103,94","16,60,63,67,85,94,103,189,190,196,212,227,233"
532.4204,532.4428,532.4512,532.4428,4.451534748077393,30.8,"[532.4204333333333, 532.4213666666667, 532.4219, 532.4219666666667, 532.4224, 532.4234333333334, 532.424, 532.4246, 532.4247666666666, 532.4256666666666, 532.4266666666666, 532.4284, 532.4304, 532.4305333333333, 532.4315, 532.4327333333333, 532.4340666666667, 532.4352666666666, 532.4381, 532.4391333333333, 532.4394666666667, 532.4395333333333, 532.4400666666667, 532.4423, 532.444, 532.4452666666666, 532.4458333333333, 532.4469333333333, 532.4476333333333, 532.4476666666667, 532.4499666666667]","[98, 16, 85, 63, 67, 140, 60, 85, 16, 67, 60, 60, 67, 63, 16, 85, 196, 222, 196, 60, 67, 16, 220, 67, 196, 227, 16, 196, 67, 60, 16]","98,16,85,63,67,140,60,196,222,220,227","16,60,63,67,85,98,140,196,220,222,227"
534.044,534.08,534.0852,534.08,4.077212333679199,41.2,"[534.0445666666667, 534.0447333333333, 534.0473, 534.0476, 534.0482666666667, 534.0483, 534.0490666666667, 534.0512333333334, 534.0545, 534.0557666666666, 534.0582, 534.0587333333333, 534.0594666666667, 534.0595, 534.0596666666667, 534.0597333333334, 534.0598, 534.0598333333334, 534.0609, 534.0621, 534.0633333333334, 534.0644666666667, 534.0666666666667, 534.0682666666667, 534.0683666666666, 534.0688333333334, 534.0699666666667, 534.0742, 534.0744333333333, 534.0774333333334, 534.0781333333333, 534.0783666666666, 534.0786, 534.0794666666667, 534.0795666666667, 534.0798333333333, 534.0820333333334, 534.0826, 534.0827]","[216, 85, 226, 60, 79, 189, 67, 85, 60, 98, 85, 67, 16, 63, 233, 226, 94, 191, 67, 60, 7, 216, 85, 116, 230, 60, 7, 16, 85, 67, 63, 94, 216, 233, 85, 170, 196, 7, 63]","216,85,226,60,79,189,67,98,16,63,233,94,191,7,116,230,170,196","7,16,60,63,67,79,85,94,98,116,170,189,191,196,216,226,230,233"
535.9404,535.9552,535.964,535.9552,5.59572172164917,23.6,"[535.9405, 535.9407333333334, 535.9445, 535.9451, 535.9465333333334, 535.9472666666667, 535.9488, 535.9499, 535.9521666666667, 535.9533, 535.9551, 535.956, 535.9582333333333, 535.9587333333334, 535.9589, 535.9592333333334, 535.9606666666666, 535.9614333333334, 535.9616666666667, 535.9624]","[85, 60, 67, 98, 85, 16, 60, 67, 85, 16, 67, 16, 60, 86, 85, 67, 16, 63, 196, 60]","85,60,67,98,16,86,63,196","16,60,63,67,85,86,98,196"
537.0536,537.0732,537.0772,537.0732,2.410699844360352,23.6,"[537.0547666666666, 537.0574666666666, 537.0582333333333, 537.0583, 537.0601333333333, 537.0613, 537.0632666666667, 537.0670666666666, 537.0670666666666, 537.0675, 537.0737666666666, 537.0738333333334, 537.0740333333333, 537.0743666666667, 537.0762, 537.0769666666666]","[63, 85, 223, 67, 63, 196, 230, 215, 85, 196, 16, 67, 85, 65, 65, 170]","63,85,223,67,196,230,215,16,65,170","16,63,65,67,85,170,196,215,223,230"
537.9644,537.986,537.9976,537.986,4.321050643920898,33.2,"[537.9651666666666, 537.9661, 537.9670333333333, 537.9679666666667, 537.9687, 537.9713333333333, 537.9715, 537.9721, 537.9726, 537.9733, 537.9741666666666, 537.9765666666667, 537.9769666666666, 537.977, 537.9770333333333, 537.9778333333334, 537.9779, 537.9825, 537.9835, 537.9836333333334, 537.9838333333333, 537.9839, 537.9848, 537.9880333333333, 537.9880666666667, 537.9893666666667, 537.9901, 537.9916333333333, 537.9917, 537.9918, 537.9920666666667, 537.9921333333333, 537.9932333333334, 537.9941666666666, 537.9947333333333]","[196, 67, 85, 212, 170, 216, 16, 60, 85, 237, 67, 236, 16, 85, 67, 172, 63, 138, 60, 16, 67, 216, 85, 85, 16, 98, 216, 87, 191, 85, 237, 67, 66, 60, 65]","196,67,85,212,170,216,16,60,237,236,172,63,138,98,87,191,66,65","16,60,63,65,66,67,85,87,98,138,170,172,191,196,212,216,236,237"
540.5748,540.5836,540.598,540.5836,9.794095993041992,23.2,"[540.5751666666666, 540.5766333333333, 540.5766666666667, 540.5778, 540.5784, 540.5785666666667, 540.5788666666666, 540.5805, 540.5819666666666, 540.5828333333334, 540.5840333333333, 540.5844666666667, 540.5849666666667, 540.5867, 540.5868666666667, 540.5885, 540.5887666666666, 540.5896, 540.5906, 540.5936333333333, 540.5949, 540.5976]","[60, 85, 67, 196, 60, 237, 85, 63, 67, 60, 85, 67, 16, 78, 85, 7, 98, 78, 60, 138, 85, 60]","60,85,67,196,237,63,16,78,7,98,138","7,16,60,63,67,78,85,98,138,196,237"
541.2808,541.2932,541.3092,541.2932,4.161191463470459,28.4,"[541.2845333333333, 541.2845333333333, 541.2850333333333, 541.2867666666667, 541.2886, 541.2894666666666, 541.2923666666667, 541.2934333333334, 541.2935, 541.2952666666666, 541.297, 541.2971666666666, 541.2972333333333, 541.2972333333333, 541.3026, 541.3051666666667, 541.3055333333333, 541.3057]","[216, 196, 237, 85, 67, 222, 237, 87, 191, 67, 196, 87, 191, 85, 67, 212, 85, 60]","216,196,237,85,67,222,87,191,212,60","60,67,85,87,191,196,212,216,222,237"
541.9228,541.9836,541.9956,541.9836,7.806430339813232,72.8,"[541.9233666666667, 541.9237, 541.9238666666666, 541.9245333333333, 541.9276, 541.9277333333333, 541.9304666666667, 541.9314666666667, 541.9319, 541.9327333333333, 541.9327666666667, 541.9359666666667, 541.936, 541.9362666666667, 541.9380666666667, 541.9403333333333, 541.9409333333333, 541.9411666666666, 541.9422666666667, 541.9439666666667, 541.9449666666667, 541.9479333333334, 541.9488666666666, 541.9504666666667, 541.9512666666667, 541.9553666666667, 541.9554, 541.9555666666666, 541.9562666666667, 541.9567666666667, 541.9575, 541.9594666666667, 541.9621333333333, 541.9622, 541.9625, 541.9635666666667, 541.9636666666667, 541.9641333333333, 541.9645333333333, 541.9646, 541.9647666666667, 541.9647666666667, 541.9651333333334, 541.9652333333333, 541.9660333333334, 541.9669666666666, 541.9675333333333, 541.9678666666666, 541.9688, 541.9689666666667, 541.9703666666667, 541.9713, 541.9722333333333, 541.9730333333333, 541.9731333333333, 541.9746666666666, 541.9765, 541.9768666666666, 541.9777333333334, 541.9825666666667, 541.9827, 541.9828333333334, 541.9831333333333, 541.9840333333333, 541.9850333333334, 541.9874666666667, 541.9881333333333, 541.9884333333333, 541.9885333333333, 541.9885666666667, 541.9924333333333, 541.9925, 541.9931, 541.9932, 541.9955333333334]","[63, 85, 67, 60, 67, 98, 16, 85, 67, 72, 235, 85, 16, 72, 60, 226, 85, 67, 16, 60, 85, 138, 67, 16, 85, 196, 67, 63, 16, 60, 85, 67, 85, 67, 60, 170, 16, 63, 85, 60, 66, 233, 94, 67, 196, 138, 16, 196, 67, 63, 85, 67, 16, 60, 85, 67, 170, 196, 16, 212, 16, 67, 85, 60, 223, 67, 16, 138, 170, 85, 60, 67, 16, 85, 67]","63,85,67,60,98,16,72,235,226,138,196,170,66,233,94,212,223","16,60,63,66,67,72,85,94,98,138,170,196,212,223,226,233,235"
542.0556,542.0888,542.0956,542.0888,5.473886013031006,40.0,"[542.0558333333333, 542.0575333333334, 542.0578, 542.0620666666666, 542.0621666666667, 542.0626666666667, 542.0638, 542.0647333333334, 542.066, 542.0685, 542.0692666666666, 542.0698333333333, 542.0702, 542.0702333333334, 542.0741333333333, 542.0752, 542.0763, 542.0763333333333, 542.0767666666667, 542.0795, 542.08, 542.0807, 542.0819, 542.0825666666667, 542.0847666666666, 542.0852666666667, 542.0863, 542.0863333333333, 542.0864333333334, 542.0866666666667, 542.0874333333334, 542.0883333333334, 542.0886666666667, 542.0907333333333, 542.0915666666667, 542.0929666666667, 542.0948333333333, 542.0951]","[224, 85, 196, 85, 98, 67, 110, 85, 63, 85, 67, 226, 16, 60, 85, 67, 63, 16, 94, 85, 7, 60, 16, 67, 138, 85, 170, 63, 16, 94, 60, 67, 223, 85, 226, 63, 60, 16]","224,85,196,98,67,110,63,226,16,60,94,7,138,170,223","7,16,60,63,67,85,94,98,110,138,170,196,223,224,226"
542.5088,542.522,542.5392,542.522,8.176213264465332,30.4,"[542.509, 542.5110666666667, 542.5123666666667, 542.514, 542.5141333333333, 542.5144666666666, 542.5146, 542.5152333333333, 542.5162333333334, 542.5171, 542.5173666666667, 542.5194, 542.5195, 542.5211, 542.5211333333333, 542.5225333333333, 542.5232333333333, 542.5236, 542.5239666666666, 542.5240333333334, 542.5288333333333, 542.5297, 542.5302333333333, 542.5326666666666, 542.5331, 542.5336666666667, 542.5348, 542.5386333333333]","[67, 195, 85, 67, 16, 196, 63, 226, 222, 85, 67, 16, 63, 60, 85, 67, 16, 222, 85, 170, 67, 85, 16, 226, 212, 85, 67, 196]","67,195,85,16,196,63,226,222,60,170,212","16,60,63,67,85,170,195,196,212,222,226"
